"Logan Pfannebecker	Matthew Broyles	W	3	1"
"Logan Pfannebecker	Justin Wold	L	3	2"
"Logan Pfannebecker	Alexander Rodriguez	W	6	3"
"Logan Pfannebecker	Derek Westrick	W	9	4"
"Logan Pfannebecker	Raymond Liu	W	12	5"
"Logan Pfannebecker	Michael Hopkins	W	15	6"
"Logan Pfannebecker	Ben Dobberstein	L	15	7"
"Logan Pfannebecker	Edwin Chinos	W	18	8"
"Logan Pfannebecker	Jesse Parker	T	19	9"
"Logan Pfannebecker	Ben Dobberstein	L	19	10"
"Logan Pfannebecker	Samuel Gay	T	20	11"
"Logan Pfannebecker	Eric Ridgeway	W	23	12"
"Logan Pfannebecker	Brandon Campbell	L	23	13"
"Logan Pfannebecker	Trevor Liu	L	23	14"
"Logan Pfannebecker	Mason Galvan	L	23	15"
"Andrew Reinhardt	Justin Wangerin	W	3	1"
"Andrew Reinhardt	Dave Simmons	W	6	2"
"Andrew Reinhardt	Wilfred Worland	W	9	3"
"Andrew Reinhardt	Ryan Dingle	T	10	4"
"Andrew Reinhardt	Ezekiel Hederer	T	11	5"
"Andrew Reinhardt	Summer Plesko	W	14	6"
"Andrew Reinhardt	Kyle Madison	T	15	7"
"Andrew Reinhardt	Adrian Gonzalez	W	18	8"
"Andrew Reinhardt	Michael Grieco	T	19	9"
"Andrew Reinhardt	Cyrus McCane	L	19	10"
"Andrew Reinhardt	Vikas Parmar	W	22	11"
"Andrew Reinhardt	James Funk	L	22	12"
"Andrew Reinhardt	Zack Umstead	T	23	13"
"Andrew Reinhardt	Justin Stites	L	23	14"
"Andrew Reinhardt	Andy Jiang	L	23	15"
"Seth Poore	Riley Hulbert	W	3	1"
"Seth Poore	Vikas Parmar	L	3	2"
"Seth Poore	James Funk	L	3	3"
"Seth Poore	Ryan Cunningham	W	6	4"
"Seth Poore	Corey Scanlon	W	9	5"
"Seth Poore	Michael Storms	W	12	6"
"Seth Poore	Abe Morales	T	13	7"
"Seth Poore	Andrew Martin	W	16	8"
"Seth Poore	Taisei Kodama	W	19	9"
"Seth Poore	BILLY CHAN	L	19	10"
"Seth Poore	Collin Merli-Matthews	L	19	11"
"Seth Poore	Lucas Benson	L	19	12"
"Seth Poore	Gregory Fortier	L	19	13"
"Seth Poore	brian myers	T	20	14"
"Seth Poore	BYE	W	23	15"
"Eric Ridgeway	Gregor Langbehn	W	3	1"
"Eric Ridgeway	Olive Battaglia	W	6	2"
"Eric Ridgeway	Bela Lancaster	T	7	3"
"Eric Ridgeway	nick knott	W	10	4"
"Eric Ridgeway	Ryan Dingle	W	13	5"
"Eric Ridgeway	Ben Cryer	L	13	6"
"Eric Ridgeway	Braden Swenson	W	16	7"
"Eric Ridgeway	Zach Zamora	W	19	8"
"Eric Ridgeway	Caleb Gedemer	L	19	9"
"Eric Ridgeway	Zach Zamora	T	20	10"
"Eric Ridgeway	Joshua Frei	L	20	11"
"Eric Ridgeway	Logan Pfannebecker	L	20	12"
"Eric Ridgeway	Nikita Matyukov	W	23	13"
"Eric Ridgeway	Joe Sturino	L	23	14"
"Richard Haeder	Colin Peterik	W	3	1"
"Richard Haeder	Ezekiel Hederer	T	4	2"
"Richard Haeder	Ben Wong	W	7	3"
"Richard Haeder	Michael Erard	W	10	4"
"Richard Haeder	Kayla Lui	W	13	5"
"Richard Haeder	Michael Pramawat	T	14	6"
"Richard Haeder	William Pierce	W	17	7"
"Richard Haeder	Alex Bunker	W	20	8"
"Richard Haeder	Grant Manley	L	20	9"
"Richard Haeder	Nikita Matyukov	W	23	10"
"Richard Haeder	Azul Garcia Griego	L	23	11"
"Richard Haeder	Brandon Woodward	L	23	12"
"Richard Haeder	Abe Morales	L	23	13"
"Michael Dones	Thomas Veazie	L	0	1"
"Michael Dones	Calvin Yau	W	3	2"
"Michael Dones	Nathaniel Wilcutt	W	6	3"
"Michael Dones	Sergio Rivera	W	9	4"
"Michael Dones	Vikas Parmar	W	12	5"
"Michael Dones	Matt Glad	L	12	6"
"Michael Dones	Bryan Holkup	W	15	7"
"Michael Dones	Christopher Headlee	W	18	8"
"Michael Dones	Collin Merli-Matthews	T	19	9"
"Michael Dones	Grant Mathey	L	19	10"
"Michael Dones	Justin Stites	W	22	11"
"Michael Dones	Ludwig Llanos	L	22	12"
"Michael Dones	Isaiah Cheville	L	22	13"
"Michael Dones	Collin Merli-Matthews	L	22	14"
"Michael Dones	Zack Umstead	L	22	15"
"Zack Prather	Correy Alexander	W	3	1"
"Zack Prather	Dakota Feldkamp	L	3	2"
"Zack Prather	Steven Singer	W	6	3"
"Zack Prather	Henry Brand	L	6	4"
"Zack Prather	Kane Hughes	W	9	5"
"Zack Prather	Cody Graham	W	12	6"
"Zack Prather	Manuel Jorach	W	15	7"
"Zack Prather	Kyle Warner	W	18	8"
"Zack Prather	Marvin Fuentes	T	19	9"
"Zack Prather	Gabriel Smart	W	22	10"
"Zack Prather	derrick schwarz	L	22	11"
"Zack Prather	David Hendrickson	L	22	12"
"Zack Prather	Zander Bennett	L	22	13"
"Zack Prather	Vikas Parmar	L	22	14"
"Zack Prather	Marvin Fuentes	L	22	15"
"Mathew Boat	Franco Llamas	W	3	1"
"Mathew Boat	James Jump	T	4	2"
"Mathew Boat	William Cornelison	L	4	3"
"Mathew Boat	Christopher Venier	W	7	4"
"Mathew Boat	Calan Gizelbach	W	10	5"
"Mathew Boat	Nick Guzman	W	13	6"
"Mathew Boat	Caleb Gedemer	L	13	7"
"Mathew Boat	KoPheng Lor	W	16	8"
"Mathew Boat	Jack Malboeuf	W	19	9"
"Mathew Boat	Jack Moore	L	19	10"
"Mathew Boat	Lucas Benson	W	22	11"
"Mathew Boat	Raymond Liu	L	22	12"
"Mathew Boat	Gabriel Smart	L	22	13"
"Michael Hopkins	Dennis Peroff	W	3	1"
"Michael Hopkins	Nick Foltz	L	3	2"
"Michael Hopkins	Cody Petska	W	6	3"
"Michael Hopkins	Justin Vaught	W	9	4"
"Michael Hopkins	Patrick Bolton	W	12	5"
"Michael Hopkins	Logan Pfannebecker	L	12	6"
"Michael Hopkins	Tim Sheridan	T	13	7"
"Michael Hopkins	Andy Schindler	W	16	8"
"Michael Hopkins	Frank Diaz	W	19	9"
"Michael Hopkins	Ludwig Llanos	L	19	10"
"Michael Hopkins	David Hendrickson	L	19	11"
"Michael Hopkins	Rodney Whiteside	W	22	12"
"Michael Hopkins	Peter Benson	L	22	13"
"Lucas Benson	Cobi Kawasaki	W	3	1"
"Lucas Benson	Solomon Poretsky	T	4	2"
"Lucas Benson	Ian Buck	W	7	3"
"Lucas Benson	Lucas Grisanti	L	7	4"
"Lucas Benson	Emmet Hurley	W	10	5"
"Lucas Benson	Peter Benson	W	13	6"
"Lucas Benson	Mason Hernandez	W	16	7"
"Lucas Benson	Trevor Liu	W	19	8"
"Lucas Benson	Jared Woitalla	L	19	9"
"Lucas Benson	Isaiah Cheville	L	19	10"
"Lucas Benson	Mathew Boat	L	19	11"
"Lucas Benson	Seth Poore	W	22	12"
"Lucas Benson	Jose Marzan	L	22	13"
"Peyton Bauermeister	Sarah Radeztsky	W	3	1"
"Peyton Bauermeister	Skyler Peloquin	T	4	2"
"Peyton Bauermeister	Dan Garman	W	7	3"
"Peyton Bauermeister	Kidd Starck	W	10	4"
"Peyton Bauermeister	Chip Richey	W	13	5"
"Peyton Bauermeister	Matthew Brower	W	16	6"
"Peyton Bauermeister	Daniel Altavilla	L	16	7"
"Peyton Bauermeister	Jake Ewart	W	19	8"
"Peyton Bauermeister	Chris Knudsvig	W	22	9"
"Peyton Bauermeister	Daniel Altavilla	L	22	10"
"Peyton Bauermeister	Gian Carlo Diaz	L	22	11"
"Peyton Bauermeister	Loc Nguyen	L	22	12"
"brian myers	Matthew Sharpe	W	3	1"
"brian myers	Katharena Christy	W	6	2"
"brian myers	Joe Turrentine	W	9	3"
"brian myers	Ben Cryer	L	9	4"
"brian myers	Cody Byrd	T	10	5"
"brian myers	Ryan Dingle	W	13	6"
"brian myers	Jon Eng	L	13	7"
"brian myers	Darion Schroeder	W	16	8"
"brian myers	Dakota Feldkamp	W	19	9"
"brian myers	Jordan Nelle	L	19	10"
"brian myers	Christian LaBella	L	19	11"
"brian myers	Hezekiah Rich	T	20	12"
"brian myers	Mark Marullo	L	20	13"
"brian myers	Seth Poore	T	21	14"
"brian myers	Gregory Fortier	L	21	15"
"Michael Grieco	Scott Noblitt	W	3	1"
"Michael Grieco	Luke Bies	W	6	2"
"Michael Grieco	BILLY CHAN	L	6	3"
"Michael Grieco	Adam Baker	W	9	4"
"Michael Grieco	Nikita Matyukov	L	9	5"
"Michael Grieco	Justin Vaught	W	12	6"
"Michael Grieco	James Jump	W	15	7"
"Michael Grieco	Michael Tran	W	18	8"
"Michael Grieco	Andrew Reinhardt	T	19	9"
"Michael Grieco	Mason Galvan	T	20	10"
"Michael Grieco	Larry Russano	T	21	11"
"Michael Grieco	Tony Vuong	L	21	12"
"Michael Grieco	Zach Zamora	L	21	13"
"Michael Grieco	Bryan Funk	L	21	14"
"Hezekiah Rich	Ryan Prusak	W	3	1"
"Hezekiah Rich	Eli Hyde	L	3	2"
"Hezekiah Rich	Kyle Marks	W	6	3"
"Hezekiah Rich	Joe Sturino	T	7	4"
"Hezekiah Rich	Ryan Simons	W	10	5"
"Hezekiah Rich	Zach Zamora	L	10	6"
"Hezekiah Rich	Calan Gizelbach	W	13	7"
"Hezekiah Rich	Luis Aguilar	W	16	8"
"Hezekiah Rich	Chris Biewer	W	19	9"
"Hezekiah Rich	Luke Johnson	L	19	10"
"Hezekiah Rich	Nadher Tabash	L	19	11"
"Hezekiah Rich	brian myers	T	20	12"
"Hezekiah Rich	Andy Jiang	L	20	13"
"Nikita Matyukov	Mollie Ables	W	3	1"
"Nikita Matyukov	Tom Filbey	W	6	2"
"Nikita Matyukov	Ethan Wray	L	6	3"
"Nikita Matyukov	Josh Schill	W	9	4"
"Nikita Matyukov	Michael Grieco	W	12	5"
"Nikita Matyukov	Nathan Hampton	W	15	6"
"Nikita Matyukov	Daniel Zhou	T	16	7"
"Nikita Matyukov	Ashton Parker	T	17	8"
"Nikita Matyukov	Will McEowen	W	20	9"
"Nikita Matyukov	Richard Haeder	L	20	10"
"Nikita Matyukov	Corey Herbert	L	20	11"
"Nikita Matyukov	Justin Stites	L	20	12"
"Nikita Matyukov	Eric Ridgeway	L	20	13"
"Samuel Gay	Mason Galvan	W	3	1"
"Samuel Gay	Nathan Hampton	L	3	2"
"Samuel Gay	Xuchen Wang	W	6	3"
"Samuel Gay	Spencer Axness	W	9	4"
"Samuel Gay	Noah Marshall	W	12	5"
"Samuel Gay	Eddie North	L	12	6"
"Samuel Gay	Andrew Nunez	W	15	7"
"Samuel Gay	Shengyuan Yang	W	18	8"
"Samuel Gay	Bradley Erickson	T	19	9"
"Samuel Gay	Zack Umstead	L	19	10"
"Samuel Gay	Logan Pfannebecker	T	20	11"
"Samuel Gay	Joe Sturino	L	20	12"
"Max Quint	Lion Chen	L	0	1"
"Max Quint	Wyatt Palguta	W	3	2"
"Max Quint	Wyatt Osterdyk	W	6	3"
"Max Quint	Nicholas Watters	W	9	4"
"Max Quint	Thomas Veazie	W	12	5"
"Max Quint	Daniel Zhou	L	12	6"
"Max Quint	Zachary Mason	W	15	7"
"Max Quint	Dallas Wright	W	18	8"
"Max Quint	Joe Turrentine	T	19	9"
"Max Quint	Gian Carlo Diaz	L	19	10"
"Max Quint	Yangrong Zhao	L	19	11"
"Max Quint	Mitch Moritz	L	19	12"
"Max Quint	Marvin Fuentes	L	19	13"
"Rodney Whiteside	Victor Peterson	W	3	1"
"Rodney Whiteside	Ian Cullinan	W	6	2"
"Rodney Whiteside	Fayez Syed	W	9	3"
"Rodney Whiteside	Nou Xiong	W	12	4"
"Rodney Whiteside	Rahim Ameti	W	15	5"
"Rodney Whiteside	John Maas	W	18	6"
"Rodney Whiteside	Connor Finton	L	18	7"
"Rodney Whiteside	Zander Bennett	T	19	8"
"Rodney Whiteside	Mike Fouchet	L	19	9"
"Rodney Whiteside	Aneil Saini	L	19	10"
"Rodney Whiteside	Gabriel Smart	L	19	11"
"Rodney Whiteside	Michael Hopkins	L	19	12"
"Jake Jensen	Josh Greiff	W	3	1"
"Jake Jensen	Taisei Kodama	W	6	2"
"Jake Jensen	Steve Wang	L	6	3"
"Jake Jensen	Aaron Santos	L	6	4"
"Jake Jensen	Vince Tinerella	W	9	5"
"Jake Jensen	Seng Vang	W	12	6"
"Jake Jensen	Landen Smith	W	15	7"
"Jake Jensen	Noah Sawyer	W	18	8"
"Jake Jensen	Mark Marullo	T	19	9"
"Jake Jensen	Xander Pero	L	19	10"
"Jake Jensen	Zander Bennett	L	19	11"
"Jake Jensen	Vikas Parmar	L	19	12"
"Jeffrey Cernohous	MIke Molstre	T	1	1"
"Jeffrey Cernohous	Julius Gray	W	4	2"
"Jeffrey Cernohous	Hoang Ho	W	7	3"
"Jeffrey Cernohous	Matthew Brower	L	7	4"
"Jeffrey Cernohous	Chandler Crain	W	10	5"
"Jeffrey Cernohous	Jeffrey Weiss	L	10	6"
"Jeffrey Cernohous	Brian Thompson	W	13	7"
"Jeffrey Cernohous	Aaron Wang	W	16	8"
"Jeffrey Cernohous	Josh Philippe	W	19	9"
"Jeffrey Cernohous	Kyle Madison	L	19	10"
"Kyle Lesniewicz	Sebastian Castillo	W	3	1"
"Kyle Lesniewicz	Andrew Martin	W	6	2"
"Kyle Lesniewicz	Isaac Milaski	L	6	3"
"Kyle Lesniewicz	Jeremie G.	W	9	4"
"Kyle Lesniewicz	Daniel Velez	W	12	5"
"Kyle Lesniewicz	Aaron Santos	L	12	6"
"Kyle Lesniewicz	Anthony Bruno	W	15	7"
"Kyle Lesniewicz	Matt Glad	W	18	8"
"Kyle Lesniewicz	Raymond Long	L	18	9"
"Adrian Gonzalez	Regan Retzloff	T	1	1"
"Adrian Gonzalez	Nathan Rosenberg	W	4	2"
"Adrian Gonzalez	Trevor Stier	W	7	3"
"Adrian Gonzalez	Zach Robinson	W	10	4"
"Adrian Gonzalez	Wyatt York	T	11	5"
"Adrian Gonzalez	Greg Wills	W	14	6"
"Adrian Gonzalez	Michael Pramawat	T	15	7"
"Adrian Gonzalez	Andrew Reinhardt	L	15	8"
"Adrian Gonzalez	Collin Trog	W	18	9"
"Felipe Luna	Nate Manning	W	3	1"
"Felipe Luna	Fred Singer IV	W	6	2"
"Felipe Luna	**ST3** Christian Moshi	W	9	3"
"Felipe Luna	Rahim Ameti	L	9	4"
"Felipe Luna	Dallas Wright	W	12	5"
"Felipe Luna	Raymond Long	L	12	6"
"Felipe Luna	Jac Carter	W	15	7"
"Felipe Luna	Muhammad Ideis	L	15	8"
"Felipe Luna	Sam Salvador	W	18	9"
"Anthony Bruno	Alec Tuohey	W	3	1"
"Anthony Bruno	Dang Nguyen	W	6	2"
"Anthony Bruno	Trevor Passmore	W	9	3"
"Anthony Bruno	Mitch Moritz	L	9	4"
"Anthony Bruno	Eli Hyde	W	12	5"
"Anthony Bruno	Dan Hugar	L	12	6"
"Anthony Bruno	Kyle Lesniewicz	L	12	7"
"Anthony Bruno	Spencer Axness	W	15	8"
"Anthony Bruno	William Heffernan	W	18	9"
"Isabelle Medina	Jake Blandina	W	3	1"
"Isabelle Medina	**ST1** Miguel Bardales	W	6	2"
"Isabelle Medina	Alex Bunker	L	6	3"
"Isabelle Medina	Kyle Ferch	W	9	4"
"Isabelle Medina	Jose Marzan	L	9	5"
"Isabelle Medina	Noah Marshall	W	12	6"
"Isabelle Medina	Bryan Funk	L	12	7"
"Isabelle Medina	Chandra Chipner	W	15	8"
"Isabelle Medina	Nate Nicolas	W	18	9"
"Jadon Clark	Ryan Dykton	W	3	1"
"Jadon Clark	Huy Tran	W	6	2"
"Jadon Clark	Kaiden Brunke	W	9	3"
"Jadon Clark	Kit Sterling	W	12	4"
"Jadon Clark	bryan okrey	L	12	5"
"Jadon Clark	Michael Battaglia	L	12	6"
"Jadon Clark	Collin Trog	W	15	7"
"Jadon Clark	William Heffernan	W	18	8"
"Jadon Clark	Azul Garcia Griego	L	18	9"
"Maddox Corcoran	Zachary Martin	W	3	1"
"Maddox Corcoran	Charlie Kerr	L	3	2"
"Maddox Corcoran	Austin McGraw	W	6	3"
"Maddox Corcoran	Alex Schemanske	W	9	4"
"Maddox Corcoran	Ian Viets	W	12	5"
"Maddox Corcoran	Ryan Antonucci	L	12	6"
"Maddox Corcoran	Yehoshua Tate	L	12	7"
"Maddox Corcoran	Zachary Mason	W	15	8"
"Maddox Corcoran	Ernesto Gonzalez	W	18	9"
"Dennis Peroff	Michael Hopkins	L	0	1"
"Dennis Peroff	Correy Alexander	W	3	2"
"Dennis Peroff	Muhammad Ideis	W	6	3"
"Dennis Peroff	Edd Punzy	W	9	4"
"Dennis Peroff	Steve Menkel	L	9	5"
"Dennis Peroff	Kevin Krueger	W	12	6"
"Dennis Peroff	Christopher Headlee	L	12	7"
"Dennis Peroff	Andrew Nunez	W	15	8"
"Dennis Peroff	John Wanggaard	W	18	9"
"David Zheng	Keira Spitzer	W	3	1"
"David Zheng	Nolan Ware	W	6	2"
"David Zheng	Alec G	L	6	3"
"David Zheng	Jackson Davies	W	9	4"
"David Zheng	derrick schwarz	L	9	5"
"David Zheng	Elliot Miller	W	12	6"
"David Zheng	Conor O'Shea	W	15	7"
"David Zheng	Justin Stites	L	15	8"
"David Zheng	Travis Beckwith	W	18	9"
"Jac Carter	Christian Galvan	W	3	1"
"Jac Carter	Corey Blankenship	W	6	2"
"Jac Carter	John Maas	L	6	3"
"Jac Carter	Max Moderski	W	9	4"
"Jac Carter	Nate Kirksey	L	9	5"
"Jac Carter	Grant Shen	W	12	6"
"Jac Carter	Felipe Luna	L	12	7"
"Jac Carter	Mustafa Tobah	W	15	8"
"Jac Carter	Noah Sawyer	W	18	9"
"Kyle Warner	Jason meisel	W	3	1"
"Kyle Warner	Justin West	L	3	2"
"Kyle Warner	Andrew Conklin	W	6	3"
"Kyle Warner	Jake Jacobson	W	9	4"
"Kyle Warner	Paul McCann	W	12	5"
"Kyle Warner	Mason Galvan	L	12	6"
"Kyle Warner	Nathan Hampton	W	15	7"
"Kyle Warner	Zack Prather	L	15	8"
"Kyle Warner	Manuel Jorach	W	18	9"
"Alexander Pineda	Samuel Reinke	W	3	1"
"Alexander Pineda	Jon Bradshaw	W	6	2"
"Alexander Pineda	Raymond Liu	L	6	3"
"Alexander Pineda	June Norber	L	6	4"
"Alexander Pineda	Maxwell Pribyl	W	9	5"
"Alexander Pineda	Hunter Reed	W	12	6"
"Alexander Pineda	Dalten Cross	W	15	7"
"Alexander Pineda	Mason Galvan	L	15	8"
"Alexander Pineda	Jeremy Gumila	W	18	9"
"Michael Tran	Maggie Kowalski	W	3	1"
"Michael Tran	Brooklyn Lindley	W	6	2"
"Michael Tran	Case Bennink	W	9	3"
"Michael Tran	Christian Fontenot	L	9	4"
"Michael Tran	Grant Mathey	L	9	5"
"Michael Tran	Andy Zhou	W	12	6"
"Michael Tran	Hunter Slack	W	15	7"
"Michael Tran	Michael Grieco	L	15	8"
"Michael Tran	Sawyer Melban	W	18	9"
"Caleb Rogerson	Jason Milano	W	3	1"
"Caleb Rogerson	Kris Krueger	W	6	2"
"Caleb Rogerson	Shashi Naraine	T	7	3"
"Caleb Rogerson	Nicholas Moffitt	L	7	4"
"Caleb Rogerson	Jesse Bronson	W	10	5"
"Caleb Rogerson	Michael Erard	W	13	6"
"Caleb Rogerson	Stephen Hernandez	T	14	7"
"Caleb Rogerson	Aidan Dunaway	W	17	8"
"Caleb Rogerson	Ryan Krats	T	18	9"
"Franco Llamas III	Tyreece Heptig	W	3	1"
"Franco Llamas III	Michael Jones	W	6	2"
"Franco Llamas III	Yoshii Ma	T	7	3"
"Franco Llamas III	Josh Stapler	T	8	4"
"Franco Llamas III	Chase Lundeen	W	11	5"
"Franco Llamas III	Victor Aung	T	12	6"
"Franco Llamas III	Collin Merli-Matthews	L	12	7"
"Franco Llamas III	Rowan Stavenow	W	15	8"
"Franco Llamas III	Kimberly Serocki	W	18	9"
"Seng Vang	Joshua Dornbush	W	3	1"
"Seng Vang	alex moy	W	6	2"
"Seng Vang	Talon Bradshaw	W	9	3"
"Seng Vang	Connor Cockerham	L	9	4"
"Seng Vang	Tom Filbey	L	9	5"
"Seng Vang	Jake Jensen	L	9	6"
"Seng Vang	Benjamin Peacock	W	12	7"
"Seng Vang	Adam Baker	W	15	8"
"Seng Vang	Jeremy Wang	W	18	9"
"Jake Gearhart	Zach Robinson	L	0	1"
"Jake Gearhart	Rickey Sparks	W	3	2"
"Jake Gearhart	Jackson Bruening	T	4	3"
"Jake Gearhart	Dang Nguyen	W	7	4"
"Jake Gearhart	Austin Swayne	W	10	5"
"Jake Gearhart	Isaac Chance	T	11	6"
"Jake Gearhart	Jake Riggs	T	12	7"
"Jake Gearhart	Joe Dietrich	W	15	8"
"Jake Gearhart	Dallas Wright	W	18	9"
"Jake Riggs	Max Vang	T	1	1"
"Jake Riggs	Ryan Anderson	T	2	2"
"Jake Riggs	Jeremiah Hughes	W	5	3"
"Jake Riggs	Michael Schmidt	L	5	4"
"Jake Riggs	Martin Bantchev	W	8	5"
"Jake Riggs	Colton Lindley	W	11	6"
"Jake Riggs	Jake Gearhart	T	12	7"
"Jake Riggs	Robert Carter	W	15	8"
"Jake Riggs	Shengyuan Yang	W	18	9"
"Tanner Caplinger	Matt Bacnis	W	3	1"
"Tanner Caplinger	Rahim Ameti	L	3	2"
"Tanner Caplinger	Dillon Foley	L	3	3"
"Tanner Caplinger	Xuchen Wang	L	3	4"
"Tanner Caplinger	Justin Wangerin	W	6	5"
"Tanner Caplinger	Jake Jacobson	W	9	6"
"Tanner Caplinger	Joshua Hardin	W	12	7"
"Tanner Caplinger	Gina Swanberg	W	15	8"
"Tanner Caplinger	Nate Kirksey	W	18	9"
"Dillon Barta	Robert Simpson	W	3	1"
"Dillon Barta	Dallas Wright	L	3	2"
"Dillon Barta	Ethan Buck	W	6	3"
"Dillon Barta	Landen Smith	L	6	4"
"Dillon Barta	Alexandro Morales	W	9	5"
"Dillon Barta	Thomas Veazie	W	12	6"
"Dillon Barta	Braiden Elfert	L	12	7"
"Dillon Barta	Nick Foltz	W	15	8"
"Dillon Barta	Alex Larson	W	18	9"
"James Hart	Kallab Fierro	W	3	1"
"James Hart	Matthew Brower	L	3	2"
"James Hart	Michael Carter	W	6	3"
"James Hart	Raymond Long	L	6	4"
"James Hart	Reno Escamilla	W	9	5"
"James Hart	Isaias Rodriguez	W	12	6"
"James Hart	Ryan Bruckner	L	12	7"
"James Hart	Jesse Tyczkowski	W	15	8"
"James Hart	Josh Greiff	W	18	9"
"Ely Greenfeld	Tobias Nelson	T	1	1"
"Ely Greenfeld	Brian Kim	L	1	2"
"Ely Greenfeld	Phillip Grant	W	4	3"
"Ely Greenfeld	Kyle Haverland	W	7	4"
"Ely Greenfeld	Ryan Klosowski	T	8	5"
"Ely Greenfeld	Weston Uebelherr	T	9	6"
"Ely Greenfeld	Wendy Novak	W	12	7"
"Ely Greenfeld	Ian Viets	W	15	8"
"Ely Greenfeld	Christian Darnold	W	18	9"
"Paul McCann	Brandon Link	W	3	1"
"Paul McCann	Stephen McGaffney	L	3	2"
"Paul McCann	Madeline Baker	W	6	3"
"Paul McCann	Timothy Eberhardt	W	9	4"
"Paul McCann	Kyle Warner	L	9	5"
"Paul McCann	Bryan Holkup	L	9	6"
"Paul McCann	Hector Hoyos	W	12	7"
"Paul McCann	Carlos Duran	W	15	8"
"Paul McCann	Nic Stewart	W	18	9"
"JW Kriewall	Caleb Koch	W	3	1"
"JW Kriewall	Kaleb Edmunds	L	3	2"
"JW Kriewall	Spencer Trippi	W	6	3"
"JW Kriewall	Graham Gasper	W	9	4"
"JW Kriewall	Jonathan Cooper	W	12	5"
"JW Kriewall	Sam Salvador	L	12	6"
"JW Kriewall	Dustin Neubauer	W	15	7"
"JW Kriewall	Braiden Elfert	L	15	8"
"JW Kriewall	Gary Hodges	W	18	9"
"Ian Juhl	Alex Roe-Gulke	L	0	1"
"Ian Juhl	clayton may	W	3	2"
"Ian Juhl	Alan Nguyen	W	6	3"
"Ian Juhl	Mason Lovato	L	6	4"
"Ian Juhl	Mason Day	L	6	5"
"Ian Juhl	Aaron West	W	9	6"
"Ian Juhl	Patrick Sauriol	W	12	7"
"Ian Juhl	Jackson Heier	W	15	8"
"Ian Juhl	Christopher Headlee	W	18	9"
"Kevin Gibson	Augden Foreman	W	3	1"
"Kevin Gibson	Michael Storms	W	6	2"
"Kevin Gibson	Cody Byrd	L	6	3"
"Kevin Gibson	Alex Mullane	W	9	4"
"Kevin Gibson	Dalten Cross	L	9	5"
"Kevin Gibson	Taisei Kodama	L	9	6"
"Kevin Gibson	Paul Mickelson	W	12	7"
"Kevin Gibson	Ramon Miranda	W	15	8"
"Kevin Gibson	Bryan Cresswell	W	18	9"
"Chris Schmidt	Nadher Tabash	L	0	1"
"Chris Schmidt	Joseph Sumner	L	0	2"
"Chris Schmidt	Robert Joe	W	3	3"
"Chris Schmidt	Ricardo Torres	W	6	4"
"Chris Schmidt	Jake Jacobson	W	9	5"
"Chris Schmidt	Collin Merli-Matthews	L	9	6"
"Chris Schmidt	Tony Lee	W	12	7"
"Chris Schmidt	Alan Rosewicz	W	15	8"
"Chris Schmidt	Isaac Chance	W	18	9"
"Michael Laundrie	Christopher Venier	T	1	1"
"Michael Laundrie	Seth Beckmann	T	2	2"
"Michael Laundrie	Aaron McPeak	T	3	3"
"Michael Laundrie	Rahul Reddy	L	3	4"
"Michael Laundrie	Alex Cruz	W	6	5"
"Michael Laundrie	Michael Carter	W	9	6"
"Michael Laundrie	Andy Zhou	W	12	7"
"Michael Laundrie	**ST7** Joshua Deluca	W	15	8"
"Michael Laundrie	Keelan Day	W	18	9"
"Andrew Dombroski	Christopher Truax	W	3	1"
"Andrew Dombroski	Eli Keene	W	6	2"
"Andrew Dombroski	Kason Day	L	6	3"
"Andrew Dombroski	Michael Battaglia	L	6	4"
"Andrew Dombroski	Osvaldo Murillo	W	9	5"
"Andrew Dombroski	Nou Xiong	W	12	6"
"Andrew Dombroski	Victor Aung	W	15	7"
"Andrew Dombroski	Rahul Reddy	L	15	8"
"Andrew Dombroski	Diamonti Noble	W	18	9"
"Ryan Krats	John Manahan	T	1	1"
"Ryan Krats	Nicholas Linenbroker	L	1	2"
"Ryan Krats	Holly Sturm	W	4	3"
"Ryan Krats	Trevor Stier	W	7	4"
"Ryan Krats	Benjamin Baxter	W	10	5"
"Ryan Krats	Dekari Iverson	T	11	6"
"Ryan Krats	Trenton Fuller	W	14	7"
"Ryan Krats	Kolton Day	W	17	8"
"Ryan Krats	Caleb Rogerson	T	18	9"
"clayton may	alexis Roldan-Santiago	L	0	1"
"clayton may	Ian Juhl	L	0	2"
"clayton may	William Kummings	L	0	3"
"clayton may	Nic Williams	W	3	4"
"clayton may	Kris Krueger	W	6	5"
"clayton may	Jay Carter	W	9	6"
"clayton may	Nicholas Watters	W	12	7"
"clayton may	Ava Cruzan	W	15	8"
"clayton may	Trevor Passmore	W	18	9"
"Joshua Bergmann	Diamonti Noble	L	0	1"
"Joshua Bergmann	Ryan Grant	L	0	2"
"Joshua Bergmann	Ged Dempsey	W	3	3"
"Joshua Bergmann	neelix crain	L	3	4"
"Joshua Bergmann	Savas Lassa	W	6	5"
"Joshua Bergmann	Nicolas Flores	W	9	6"
"Joshua Bergmann	Isaias Rodriguez	W	12	7"
"Joshua Bergmann	Bennett LaSalle	W	15	8"
"Joshua Bergmann	Dustin Neubauer	W	18	9"
"Aaron Santos	Evan Economos	W	3	1"
"Aaron Santos	Brandon Sweet	W	6	2"
"Aaron Santos	Grant Manley	L	6	3"
